 ;pred_rewards_model_0;pred_rewards_model_1;pred_rewards_model_2;pred_rewards_model_3;pred_rewards_model_4;pred_rewards_model_5;pred_rewards_model_6;pred_rewards_model_7;pred_rewards_model_8;pred_rewards_model_9;pred_rewards_model_10;pred_rewards_model_11;pred_rewards_model_12;pred_rewards_model_13;pred_rewards_model_14;pred_rewards_model_15;pred_rewards_model_16;pred_rewards_model_17;pred_rewards_model_18;pred_rewards_model_19
;-6.323525000000001;243.24860830000003;-72.16110509999999;4.643484500000001;152.8561418;-65.0825443;43.4629249;106.98849449999997;68.946641;-2.8347077;43.11338500000001;228.0686951;150.03512800000001;205.7647076;244.1646123;-75.7947044;137.6363386;-50.37802799999999;60.019614000000004;58.67742030000001
