 ;pred_rewards_model_0;pred_rewards_model_1;pred_rewards_model_2;pred_rewards_model_3;pred_rewards_model_4;pred_rewards_model_5;pred_rewards_model_6;pred_rewards_model_7;pred_rewards_model_8;pred_rewards_model_9;pred_rewards_model_10;pred_rewards_model_11;pred_rewards_model_12;pred_rewards_model_13;pred_rewards_model_14;pred_rewards_model_15;pred_rewards_model_16;pred_rewards_model_17;pred_rewards_model_18;pred_rewards_model_19
;218.6852865;56.73632680000001;139.93446120000002;199.4562108;219.18621670000002;148.0142932;24.5416532;114.9194731;118.6999683;32.213522999999995;180.6618492;66.06595630000001;179.3849145;162.61580869999997;237.1236633;123.6135694;205.8345962;248.15952389999998;-51.716336199999986;170.82415569999998
