 ;pred_rewards_model_0;pred_rewards_model_1;pred_rewards_model_2;pred_rewards_model_3;pred_rewards_model_4;pred_rewards_model_5;pred_rewards_model_6;pred_rewards_model_7;pred_rewards_model_8;pred_rewards_model_9;pred_rewards_model_10;pred_rewards_model_11;pred_rewards_model_12;pred_rewards_model_13;pred_rewards_model_14;pred_rewards_model_15;pred_rewards_model_16;pred_rewards_model_17;pred_rewards_model_18;pred_rewards_model_19
;143.38830589999998;265.1314118;84.34712640000001;263.57362870000003;138.405879;242.660171;150.32787860000002;188.26258969999998;242.3844157;239.786675;173.03719189999998;123.10358489999999;218.0979843;174.6823012;39.740183499999986;71.0348668;44.9075228;241.23158120000002;65.7883722;-12.884903300000001
