 ;pred_rewards_model_0;pred_rewards_model_1;pred_rewards_model_2;pred_rewards_model_3;pred_rewards_model_4;pred_rewards_model_5;pred_rewards_model_6;pred_rewards_model_7;pred_rewards_model_8;pred_rewards_model_9;pred_rewards_model_10;pred_rewards_model_11;pred_rewards_model_12;pred_rewards_model_13;pred_rewards_model_14;pred_rewards_model_15;pred_rewards_model_16;pred_rewards_model_17;pred_rewards_model_18;pred_rewards_model_19
;-73.4355425;-130.2189165;-83.20426169999999;-20.7311639;78.0032443;-20.7102547;-59.2442554;-117.59370650000001;33.8051412;-71.5332776;-22.3684123;-128.87376590000002;-118.47002630000001;-53.014284700000005;-39.4867482;-160.3450249;-41.4932203;-54.565619000000005;-11.081756600000002;-89.00984019999999
